city,date,postal_code,price,streetname,url,amenities,appartment_type,balcony_terrace,bathroom_amenities,bathrooms_amount,build_year,construction_type,delivery,external_storage,floor,floors_amount,heating_type,heating,isolation,kvk_insurance,kvk_monthly_payment,kvk_registration,kvk_repair_plan,kvk_reserve_funds,kvk_yearly_meeting,living_size,location,outside_size,parking,roof,rooms_amount,status,volume,warm_water
Volendam,2022-05-16,1132 AS ,369000,Geldersman 6,https://mijn.makelaarsland.nl/woning-details/2765318,"Rolluiken, Buitenzonwering",,,"Douche, toilet",1,1973.0,Bestaande bouw,In overleg,9,,,"Remeha, Eigendom",Cv-ketel,Grotendeels dubbelglas,,,,,,,118,"In woonwijk, Vrij uitzicht",,Openbaar parkeren,Dwarskap bedekt met pannen,5,Beschikbaar,488,Cv-ketel
Amsterdam,2022-05-16,1018 DK ,285000,Plantage Westermanlaan 7 D,https://mijn.makelaarsland.nl/woning-details/2765317,,"Appartement, Bovenwoning",,"Douche, toilet",1,1896.0,Bestaande bouw,In overleg,,2e woonlaag,1,,Cv-ketel,,Ja,80,Ja,Ja,Ja,Ja,28,"Aan park, In centrum, In woonwijk, Vrij uitzicht",,"Betaald parkeren, Parkeervergunningen",,1,Beschikbaar,92,Cv-ketel
IJsselstein,2022-05-16,3404 DD ,725000,Zaagmolenlaan 15,https://mijn.makelaarsland.nl/woning-details/2765316,"Elektra, Water",,,Toilet,1,,Bestaande bouw,In overleg,6,,,"Daalderop uit 2008, Eigendom","Cv-ketel, Warmte terugwininstallatie, Gashaard",Dubbel glas,,,,,,,135,In woonwijk,,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,5,Beschikbaar,577,Cv-ketel
Sauwerd,2022-05-16,9771 CA ,360000,De Stuw 3,https://mijn.makelaarsland.nl/woning-details/2765315,"Voorzien van elektra, Met vliering",,,"Douche, toilet",1,2011.0,Bestaande bouw,In overleg,22,,,"Intergas HR uit 2011, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,134,,,Op eigen terrein,Schilddak bedekt met pannen,5,Beschikbaar,590,"Cv-ketel, Zonneboiler"
Ruurlo,2022-05-16,7261 BG ,349000,Borculoseweg 17 a,https://mijn.makelaarsland.nl/woning-details/2765314,"Voorzien van verwarming, Voorzien van elektra, Voorzien van water",,Balkon aanwezig,"Ligbad, douche, toilet",2,1971.0,Bestaande bouw,In overleg,,,,"Blauwe Engel uit 2005, Eigendom",Cv-ketel,"Dubbel glas, Driedubbel glas",,,,,,,256,In centrum,50,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,6,Beschikbaar,1171,Cv-ketel
Oosterhout,2022-05-16,4901 GH ,425000,Sint Vincentiusstraat 5,https://mijn.makelaarsland.nl/woning-details/2765313,Voorzien van elektra,,,"Ligbad, toilet",1,1935.0,Bestaande bouw,In overleg,24,,,"HR, Eigendom",Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,90,"Aan rustige weg, In centrum, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,310,Cv-ketel
Klazienaveen,2022-05-16,7891 TK ,545000,Schutwijk ZZ 31,https://mijn.makelaarsland.nl/woning-details/2765312,Elektra,,,"Ligbad, douche",1,1923.0,Bestaande bouw,In overleg,44,,,"Remeha Calenta uit 2014, Eigendom",Cv-ketel,"Muurisolatie, Vloerisolatie, Gedeeltelijk dubbel glas",,,,,,,143,"Vrij uitzicht, Buiten bebouwde kom, In bosrijke omgeving, Landelijk gelegen",6,Op eigen terrein,Zadeldak bedekt met pannen,5,Beschikbaar,584,Cv-ketel
Leiden,2022-05-16,2318 MA ,425000,Beekforel 33,https://mijn.makelaarsland.nl/woning-details/2765311,"Mechanische ventilatie, Dakraam",,,"Ligbad, toilet",1,1984.0,Bestaande bouw,In overleg,6,,,"Remeha uit 2019, Eigendom",Cv-ketel,Gedeeltelijk dubbel glas,,,,,,,91,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,400,Cv-ketel
Terwispel,2022-05-16,8407 AH ,675000,Mouwewei 8,https://mijn.makelaarsland.nl/woning-details/2765310,"Elektra, Vliering",,,,,1952.0,Bestaande bouw,In overleg,100,,,"Hr ketel uit 2017, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk","Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd",,,,,,,200,,,,Samengesteld dak bedekt met pannen,6,Beschikbaar,650,Cv-ketel
Amsterdam,2022-05-16,1064 BT ,425000,Aart van der Leeuwstraat 25,https://mijn.makelaarsland.nl/woning-details/2765308,,,,"Douche, toilet",1,1953.0,Bestaande bouw,In overleg,,,,,Cv-ketel,Grotendeels dubbelglas,,,,,,,73,"Aan rustige weg, In woonwijk",,Openbaar parkeren,Zadeldak bedekt met pannen,4,Beschikbaar,292,Cv-ketel
Arnhem,2022-05-16,6822 LA ,375000,Kievitstraat 12,https://mijn.makelaarsland.nl/woning-details/2765304,Voorzien van elektra,,,Ligbad,1,1919.0,Bestaande bouw,In overleg,6,,,"Vaillant uit 2017, Eigendom",Cv-ketel,"Muurisolatie, Dubbel glas",,,,,,,85,"Aan bosrand, Aan park, Aan rustige weg, In woonwijk, Vrij uitzicht, Beschutte ligging, In bosrijke omgeving",2,Openbaar parkeren,Mansardedak bedekt met pannen,4,Beschikbaar,390,Cv-ketel
Barendrecht,2022-05-16,2993 HC ,370000,Van der Vormhaven 44,https://mijn.makelaarsland.nl/woning-details/2765303,"Mechanische ventilatie, TV kabel","Appartement, Galerijflat",Balkon aanwezig,,1,2004.0,Bestaande bouw,In overleg,6,2e woonlaag,1,,Stadsverwarming,"Muurisolatie, Dubbel glas, HR-glas",Ja,149,Ja,Ja,Ja,Ja,87,In woonwijk,7,"Openbaar parkeren, Parkeergarage",,3,Beschikbaar,263,Stadsverwarming
Lage Zwaluwe,2022-05-16,4926 AM ,369000,Nieuwlandsedijk 25,https://mijn.makelaarsland.nl/woning-details/2765302,,,,"Ligbad, douche",1,,Bestaande bouw,In overleg,3,,,,Cv-ketel,Dubbel glas,,,,,,,146,"Aan rustige weg, In centrum, In woonwijk",11,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,5,Beschikbaar,496,Cv-ketel
Weert,2022-05-16,6004 AW ,350000,Achterstestraat 79,https://mijn.makelaarsland.nl/woning-details/2765301,"Elektra, Elektrische deur",,,"Ligbad, douche, toilet",1,1976.0,Bestaande bouw,In overleg,35,,,"Valliant HR Eco Tec plus uit 2014, Eigendom","Cv-ketel, Openhaard","Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,125,"Aan rustige weg, In woonwijk, Vrij uitzicht",28,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,5,Beschikbaar,400,Cv-ketel
's-Gravenhage,2022-05-16,2541 JG ,239000,1e Eeldepad 32,https://mijn.makelaarsland.nl/woning-details/2765300,Voorzien van elektra,"Appartement, Portiekflat",Balkon aanwezig,,1,1958.0,Bestaande bouw,In overleg,,1e woonlaag,1,Intergas,Cv-ketel,,Ja,,Ja,Ja,Ja,Ja,64,,10,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,180,Cv-ketel
's-Heerenberg,2022-05-16,7041 ST ,650000,Slagboom 23,https://mijn.makelaarsland.nl/woning-details/2113201,"Verwarming, Elektra, Water",,Dakterras aanwezig,"Ligbad, douche, toilet",1,2005.0,Bestaande bouw,In overleg,19,,,"Atag Combifort uit 2005, Eigendom",Cv-ketel,Volledig geïsoleerd,,,,,,,230,"Aan rustige weg, In woonwijk, Vrij uitzicht",40,,Zadeldak bedekt met pannen,8,Beschikbaar,800,Cv-ketel
Ede,2022-05-16,6711 RA ,1400,Dennenlaan 1,https://mijn.makelaarsland.nl/woning-details/2676614,"Verwarming, Elektra",,,,1,1964.0,Bestaande bouw,In overleg,,,,"Nefit HR Ecomline uit 1997, Eigendom",Cv-ketel,Volledig geïsoleerd,,,,,,,350,"Aan rustige weg, In centrum, In woonwijk",,,Zadeldak bedekt met pannen,10,Beschikbaar,1300,Cv-ketel
Ternaard,2022-05-16,9145 SH ,169500,Riedhusstrjitte 12,https://mijn.makelaarsland.nl/woning-details/1993134,Vliering,,,"Ligbad, douche",1,1922.0,Bestaande bouw,In overleg,,,,,Gaskachels,Dubbel glas,,,,,,,135,"Aan rustige weg, In centrum",,,Samengesteld dak bedekt met pannen,6,Beschikbaar,490,Geiser eigendom
Stadskanaal,2022-05-16,9501 JR ,560000,Tros 19,https://mijn.makelaarsland.nl/woning-details/2001027,,,,,,2006.0,Bestaande bouw,In overleg,,,,,Vloerverwarming geheel,"Dakisolatie, Muurisolatie, Vloerisolatie",,,,,,,160,,,,,5,Beschikbaar,800,
Damwald,2022-05-16,9104 JG ,265000,Buterblom 36,https://mijn.makelaarsland.nl/woning-details/1993145,TV kabel,,,"Ligbad, douche, toilet",1,1976.0,Bestaande bouw,In overleg,13,,,"AWB uit 2002, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,150,"Aan rustige weg, In centrum, Beschutte ligging",,,Zadeldak bedekt met pannen,5,Beschikbaar,475,Cv-ketel
Damwald,2022-05-16,9104 HR ,259000,A. Prakkenstrjitte 24,https://mijn.makelaarsland.nl/woning-details/2131658,"Verwarming, Elektra, Water",,,Douche,1,1974.0,Bestaande bouw,In overleg,,,,,Hete lucht verwarming,Geen isolatie,,,,,,,130,"Aan rustige weg, In woonwijk",,,Zadeldak bedekt met pannen,6,Beschikbaar,490,Geiser huur
Brunssum,2022-05-16,6446 AT ,650000,Trichterweg 144,https://mijn.makelaarsland.nl/woning-details/2765373,"Rolluiken, TV kabel, Schuifpui, Dakraam",,,"Douche, toilet",1,1954.0,Bestaande bouw,In overleg,151,,,"Nefit Proline HRC 24 CW4 uit 2011, Eigendom",Cv-ketel,Grotendeels dubbelglas,,,,,,,237,In woonwijk,,Openbaar parkeren,Zadeldak bedekt met pannen,7,Beschikbaar,760,Cv-ketel
Amsterdam,2022-05-16,1087 JE ,25000,Sem Presserhof PP Parkeerplaats 0 ong,https://mijn.makelaarsland.nl/woning-details/2765372,,,,,,,Bestaande bouw,In overleg,,,,,,,,,,,,,,,,,,,Beschikbaar,,
Schermerhorn,2022-05-16,1636 XK ,400000,Pinksterblomstraat 9,https://mijn.makelaarsland.nl/woning-details/2765371,Voorzien van elektra,,,Toilet,1,1969.0,Bestaande bouw,In overleg,18,,,"Atag uit 2015, Eigendom",Cv-ketel,Geen isolatie,,,,,,,127,"In woonwijk, Beschutte ligging, Landelijk gelegen",17,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,430,Cv-ketel
Zwolle,2022-05-16,8011 GP ,300000,Derk Buismanstraat 4,https://mijn.makelaarsland.nl/woning-details/2765369,"Mechanische ventilatie, Dakraam",,,Ligbad,1,1920.0,Bestaande bouw,In overleg,6,,,"Vaillant combi uit 2008, Eigendom",Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,70,In woonwijk,,"Betaald parkeren, Parkeervergunningen",Samengesteld dak bedekt met pannen,3,Beschikbaar,285,Cv-ketel
Amsterdam,2022-05-16,1097 TB ,295000,Graanstraat 61,https://mijn.makelaarsland.nl/woning-details/2765367,Voorzien van elektra,"Appartement, Bovenwoning",Balkon aanwezig,,1,1924.0,Bestaande bouw,In overleg,5,2e woonlaag,1,"HR combi ketel uit 2004, Eigendom",Cv-ketel,Dubbel glas,Ja,94,Ja,Ja,Ja,Ja,48,"Aan rustige weg, In woonwijk",3,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,2,Beschikbaar,168,Cv-ketel
Amsterdam,2022-05-16,1097 CP ,599000,Willem Beukelsstraat 11 Hs,https://mijn.makelaarsland.nl/woning-details/2765366,Voorzien van elektra,"Appartement, Benedenwoning",,,1,1924.0,Bestaande bouw,Direct,4,1e woonlaag,2,"Intergas uit 2014, Eigendom",Cv-ketel,"Muurisolatie, Dubbel glas",Ja,128,Ja,Ja,Ja,Ja,81,"Aan rustige weg, In woonwijk, Beschutte ligging",,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",Zadeldak bedekt met pannen,3,Beschikbaar,285,Cv-ketel
Tilburg,2022-05-16,5046 AX ,265000,Rector Coppenserf 3,https://mijn.makelaarsland.nl/woning-details/2765365,"Voorzien van elektra, Voorzien van water",,Dakterras aanwezig,"Ligbad, douche",1,2005.0,Bestaande bouw,Per 01 augustus 2022,4,,,"CR Remeha Tzerra uit 2016, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd, Driedubbel glas, Kierdichting, HR-glas",,,,,,,73,"Aan park, In woonwijk",7,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,249,Cv-ketel
Almere,2022-05-16,1321 TL ,325000,P.C. Boutensstraat 14,https://mijn.makelaarsland.nl/woning-details/2765364,Voorzien van elektra,,,Toilet,1,2000.0,Bestaande bouw,In overleg,7,,,,Stadsverwarming,"Dubbel glas, Volledig geïsoleerd",,,,,,,102,,,Openbaar parkeren,Zadeldak bedekt met pannen,5,Beschikbaar,347,Stadsverwarming
Kerkrade,2022-05-16,6462 AK ,157500,Bleijerheiderstraat 26,https://mijn.makelaarsland.nl/woning-details/2765363,,,,"Ligbad, douche, toilet",1,1925.0,Bestaande bouw,In overleg,,,,"Nefit plus uit 1985, Eigendom",Cv-ketel,,,,,,,,135,In woonwijk,,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,7,Beschikbaar,593,Cv-ketel
Landgraaf,2022-05-16,6373 CV ,300000,Rinkenslaan 64,https://mijn.makelaarsland.nl/woning-details/2765362,Elektra,,Balkon aanwezig,Ligbad,1,1968.0,Bestaande bouw,Direct,,,,"Nefit plus 24-31 uit 1994, Eigendom",Cv-ketel,Gedeeltelijk dubbel glas,,,,,,,187,"Aan rustige weg, In woonwijk",16,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,5,Beschikbaar,730,Cv-ketel
Amsterdam,2022-05-16,1016 AK ,1650,Singel 406,https://mijn.makelaarsland.nl/woning-details/2765361,"Mechanische ventilatie, TV kabel",,"Dakterras aanwezig, balkon aanwezig",2 toiletten,3,1718.0,Bestaande bouw,In overleg,,,,"combi uit 2019, Eigendom",Cv-ketel,Gedeeltelijk dubbel glas,,,,,,,167,"Aan water, Aan drukke weg, In centrum, Aan vaarwater",18,Betaald parkeren,"Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",7,Beschikbaar,557,Cv-ketel
Eindhoven,2022-05-16,5658 AR ,599500,Zandkever 55,https://mijn.makelaarsland.nl/woning-details/2765359,"Verwarming, Elektra, Elektrische deur",,Dakterras aanwezig,"Ligbad, douche, toilet",2,2001.0,Bestaande bouw,In overleg,,,,,"Stadsverwarming, Vloerverwarming gedeeltelijk",Volledig geïsoleerd,,,,,,,179,"Aan park, Aan rustige weg",,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,7,Beschikbaar,639,Stadsverwarming
Wijdewormer,2022-05-16,1456 BC ,695000,Neckerstraat 135,https://mijn.makelaarsland.nl/woning-details/2765358,Voorzien van elektra,,,Toilet,1,1977.0,Bestaande bouw,In overleg,21,,,,Cv-ketel,"Dakisolatie, Vloerisolatie, Dubbel glas",,,,,,,115,"Aan water, Aan rustige weg, Vrij uitzicht",59,"Openbaar parkeren, Op eigen terrein",Dwarskap bedekt met pannen,5,Beschikbaar,395,Cv-ketel
Spijkenisse,2022-05-16,3205 EK ,165000,Vlinderveen 1406,https://mijn.makelaarsland.nl/woning-details/2765357,Voorzien van elektra,"Appartement, Portiekflat, Corridorflat",,,1,1978.0,Bestaande bouw,In overleg,3,1e woonlaag,1,,Blokverwarming,,Ja,,Ja,Ja,Ja,Ja,64,"In centrum, In woonwijk",6,Openbaar parkeren,,2,Beschikbaar,200,Elektrische boiler eigendom
Venray,2022-05-16,5801 HR ,850000,Hoopweg 0 ong,https://mijn.makelaarsland.nl/woning-details/2765356,,,,,,,N.v.t.,In overleg,,,,,,,,,,,,,,"Aan bosrand, In bosrijke omgeving",,,,,Beschikbaar,,
Enschede,2022-05-16,7548 DB ,275000,Meester Schierbeekstraat 13,https://mijn.makelaarsland.nl/woning-details/2765355,,,,,1,1989.0,Bestaande bouw,In overleg,,,,,,,,,,,,,100,In woonwijk,,,,3,Beschikbaar,363,
Brunssum,2022-05-16,6444 BS ,225000,Lijsterbesstraat 6,https://mijn.makelaarsland.nl/woning-details/2765354,TV kabel,,Balkon aanwezig,,1,1955.0,Bestaande bouw,In overleg,,,,"Bosch uit 2007, Eigendom",Cv-ketel,"Dakisolatie, Gedeeltelijk dubbel glas",,,,,,,135,"Aan rustige weg, In woonwijk",6,Op eigen terrein,Zadeldak bedekt met pannen,11,Beschikbaar,533,Cv-ketel
Amstelveen,2022-05-16,1187 XR ,695000,Startbaan 12 G,https://mijn.makelaarsland.nl/woning-details/2765353,Voorzien van elektra,,,Toilet,1,2016.0,Bestaande bouw,In overleg,7,,,,"Vloerverwarming gedeeltelijk, Warmtepomp","Dakisolatie, Grotendeels dubbelglas",,,,,,,128,,,,Zadeldak bedekt met pannen,5,Beschikbaar,453,
Amsterdam,2022-05-16,1058 AA ,435000,Baarsjesweg 238 3,https://mijn.makelaarsland.nl/woning-details/2765352,,"Appartement, Bovenwoning",,"Douche, toilet",1,1928.0,Bestaande bouw,In overleg,,3e woonlaag,1,,Cv-ketel,Dubbel glas,Ja,87,Ja,Ja,Ja,Ja,75,Aan vaarwater,,Parkeervergunningen,,3,Beschikbaar,235,Cv-ketel
Utrecht,2022-05-16,3584 GA ,1100,Louis Saalbornlaan 7,https://mijn.makelaarsland.nl/woning-details/2765350,"Frans balkon, Sauna, Glasvezel kabel",,"Dakterras aanwezig, frans balkon aanwezig",Toilet,2,1979.0,Bestaande bouw,In overleg,,,,,"Stadsverwarming, Openhaard, Vloerverwarming geheel",Dubbel glas,,,,,,,201,"In woonwijk, Vrij uitzicht",4,,,6,Beschikbaar,677,Centrale Voorziening
Wijchen,2022-05-16,6601 JD ,325000,Hof van Hagevoort 107,https://mijn.makelaarsland.nl/woning-details/2765349,"Mechanische ventilatie, Glasvezel kabel, Natuurlijke ventilatie","Appartement, Portiekflat",Balkon aanwezig,Ligbad,1,2007.0,Bestaande bouw,In overleg,4,3e woonlaag,1,"Remeha, Eigendom",Cv-ketel,,Nee,174,Nee,Nee,Nee,Nee,100,"In woonwijk, Vrij uitzicht, Open ligging",7,Openbaar parkeren,,3,Beschikbaar,325,Cv-ketel
Werkendam,2022-05-16,4251 AW ,600000,Oudsas 7,https://mijn.makelaarsland.nl/woning-details/2765348,"Elektra, Elektrische deur",,,"Ligbad, douche, toilet, bidet",1,1987.0,Bestaande bouw,In overleg,,,,"Remeha Avanta HR uit 2014, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,145,,,Op eigen terrein,Plat dak bedekt met bitumineuze dakbedekking,4,Beschikbaar,630,Cv-ketel
Utrecht,2022-05-16,3551 AW ,348000,Azaleastraat 1 bis,https://mijn.makelaarsland.nl/woning-details/2765347,,"Appartement, Bovenwoning",,Douche,1,1938.0,Bestaande bouw,In overleg,,2e woonlaag,2,"Remeha uit 2011, Eigendom",Cv-ketel,Gedeeltelijk dubbel glas,Ja,40,Ja,Ja,Ja,Ja,75,"Aan rustige weg, In woonwijk",4,Openbaar parkeren,Zadeldak bedekt met pannen,3,Beschikbaar,289,Cv-ketel
Borne,2022-05-16,7622 EX ,325000,Cor Hilbrinkstraat 19,https://mijn.makelaarsland.nl/woning-details/2765346,"Verwarming, Elektra, Water, Elektrische deur",,,"Douche, toilet",1,1994.0,Bestaande bouw,In overleg,,,,"Intergas uit 2006, Eigendom",Cv-ketel,"Dakisolatie, Vloerisolatie, Dubbel glas",,,,,,,111,"Aan rustige weg, In woonwijk",7,"Openbaar parkeren, Op eigen terrein","Tentdak bedekt met pannen, bitumineuze dakbedekking",3,Beschikbaar,480,Cv-ketel
Nieuwvliet,2022-05-16,4504 PN ,335000,Zeedijk 24 200,https://mijn.makelaarsland.nl/woning-details/2765345,Voorzien van elektra,,,,2,2018.0,Bestaande bouw,In overleg,4,,,"Intergas HRE uit 2018, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas, Volledig geïsoleerd, HR-glas",,,,,,,48,"Aan park, Aan rustige weg, Beschutte ligging, Landelijk gelegen",21,"Openbaar parkeren, Op eigen terrein",Lessenaarsdak,3,Beschikbaar,213,Cv-ketel
Heeg,2022-05-16,8621 CM ,235000,Tollewei 48,https://mijn.makelaarsland.nl/woning-details/2765344,,,,,,1970.0,Bestaande bouw,In overleg,6,,,,Cv-ketel,Dubbel glas,,,,,,,113,"Aan rustige weg, In woonwijk",6,,Zadeldak,6,Beschikbaar,490,
Utrecht,2022-05-16,3573 AN ,329000,Aartsbisschop Romerostraat 345,https://mijn.makelaarsland.nl/woning-details/2765343,,"Appartement, Galerijflat",Balkon aanwezig,Ligbad,1,1991.0,Bestaande bouw,In overleg,4,2e woonlaag,1,"Remeha Tzerra Cw4 uit 2019, Eigendom",Cv-ketel,Dubbel glas,Ja,131,Ja,Ja,Ja,Ja,70,In woonwijk,5,"Openbaar parkeren, Betaald parkeren, Parkeervergunningen",Plat dak bedekt met bitumineuze dakbedekking,3,Beschikbaar,211,Cv-ketel
Loenen,2022-05-16,7371 BZ ,379000,Het Middenpad 41,https://mijn.makelaarsland.nl/woning-details/2765342,Mechanische ventilatie,,,Toilet,1,2020.0,Bestaande bouw,In overleg,4,,,"Remeha Tzerra Ace 39 c uit 2020, Eigendom","Cv-ketel, Vloerverwarming geheel","Dubbel glas, Volledig geïsoleerd",,,,,,,113,"Aan rustige weg, In woonwijk, Beschutte ligging, In bosrijke omgeving",,Openbaar parkeren,Dwarskap bedekt met pannen,4,Beschikbaar,411,Cv-ketel
's-Gravenhage,2022-05-16,2492 VK ,535000,Waterskistraat 14,https://mijn.makelaarsland.nl/woning-details/2765340,Voorzien van elektra,,Dakterras aanwezig,"Ligbad, 2 douches, 2 toiletten",2,2002.0,Bestaande bouw,In overleg,10,,,"Remeha Calenta uit 2022, Eigendom","Cv-ketel, Openhaard, Gashaard",,,,,,,,144,"Aan rustige weg, In woonwijk",,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,6,Beschikbaar,480,Cv-ketel
Almere,2022-05-16,1321 LH ,650000,Annie M.G. Schmidtweg 104,https://mijn.makelaarsland.nl/woning-details/2765339,Voorzien van elektra,,,Douche,1,2000.0,Bestaande bouw,In overleg,9,,,,Stadsverwarming,Volledig geïsoleerd,,,,,,,186,In woonwijk,9,"Openbaar parkeren, Op eigen terrein","Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",6,Beschikbaar,700,Stadsverwarming
Landgraaf,2022-05-16,6373 AJ ,400000,Exdel 10,https://mijn.makelaarsland.nl/woning-details/2765421,"Mechanische ventilatie, TV kabel, Schuifpui, Dakraam",,,"Ligbad, douche, toilet",1,1991.0,Bestaande bouw,In overleg,,,,"Daalderop uit 2012, Eigendom",Cv-ketel,"Dakisolatie, Muurisolatie, Dubbel glas",,,,,,,130,"Aan bosrand, Aan rustige weg, In woonwijk",3,Openbaar parkeren,Zadeldak bedekt met pannen,6,Beschikbaar,557,Cv-ketel
Drachten,2022-05-16,9201 CR ,180000,Handwerkerszijde 162,https://mijn.makelaarsland.nl/woning-details/2765420,Voorzien van elektra,"Appartement, Maisonnette",Balkon aanwezig,Douche,1,1965.0,Bestaande bouw,In overleg,8,3e woonlaag,4,"AWB Thermomaster 3HR uit 2005, Eigendom",Cv-ketel,"Dakisolatie, Dubbel glas",Ja,100,Ja,Ja,Ja,Ja,90,"Aan rustige weg, In woonwijk, Vrij uitzicht",7,Openbaar parkeren,Plat dak bedekt met bitumineuze dakbedekking,5,Beschikbaar,296,Cv-ketel
Amsterdam,2022-05-16,1052 JS ,700000,Van Oldenbarneveldtstraat 31 H,https://mijn.makelaarsland.nl/woning-details/2765419,"Mechanische ventilatie, TV kabel","Appartement, Benedenwoning",,"Ligbad, douche, toilet",1,1886.0,Bestaande bouw,In overleg,3,0e woonlaag,1,"Intergas uit 2013, Eigendom",Cv-ketel,Dubbel glas,Ja,,Ja,Ja,Ja,Ja,80,"Aan rustige weg, In woonwijk",,"Betaald parkeren, Parkeervergunningen","Samengesteld dak bedekt met pannen, bitumineuze dakbedekking",3,Beschikbaar,280,Cv-ketel
Gouda,2022-05-16,2806 PT ,385000,Tweede kade 60,https://mijn.makelaarsland.nl/woning-details/2765418,,,,"Ligbad, toilet",1,1931.0,Bestaande bouw,In overleg,20,,,"Intergas uit 2010, Eigendom",Cv-ketel,"Dakisolatie, Dubbel glas",,,,,,,103,"Aan rustige weg, In woonwijk, Vrij uitzicht, Open ligging",6,"Openbaar parkeren, Op eigen terrein",,4,Beschikbaar,349,Cv-ketel
Amersfoort,2022-05-16,3811 GC ,545000,'t Zand 20,https://mijn.makelaarsland.nl/woning-details/2765417,"TV kabel, Dakraam, Glasvezel kabel, Natuurlijke ventilatie",,,"Douche, toilet",1,1910.0,Bestaande bouw,In overleg,,,,"Remeha uit 2015, Eigendom",Cv-ketel,"Dakisolatie, Gedeeltelijk dubbel glas",,,,,,,92,"Aan rustige weg, In centrum, Beschutte ligging",3,Parkeervergunningen,Zadeldak bedekt met pannen,4,Beschikbaar,351,Cv-ketel
Hendrik-Ido-Ambacht,2022-05-16,3341 BP ,1100,Onderdijkse Rijweg 304,https://mijn.makelaarsland.nl/woning-details/2765416,"Verwarming, Elektra",,,"Stoomcabine, ligbad",1,1970.0,Bestaande bouw,In overleg,10,,,"Remeha Tzerra, Eigendom","Cv-ketel, Openhaard, Vloerverwarming gedeeltelijk",Gedeeltelijk dubbel glas,,,,,,,190,"Aan rustige weg, In woonwijk, Vrij uitzicht, Beschutte ligging",1,Op eigen terrein,Zadeldak bedekt met pannen,6,Beschikbaar,694,Cv-ketel
Westerhaar,2022-05-16,7676 AB ,429000,Hoofdweg 71,https://mijn.makelaarsland.nl/woning-details/2765414,Elektrische deur,,,,1,1954.0,Bestaande bouw,In overleg,72,,,"Remeha HR combi-ketel uit 2014, Eigendom","Cv-ketel, Vloerverwarming gedeeltelijk, Pelletkachel","Dakisolatie, Muurisolatie, Vloerisolatie, Dubbel glas",,,,,,,123,,,"Openbaar parkeren, Op eigen terrein",Zadeldak bedekt met pannen,6,Beschikbaar,464,Cv-ketel
